employee_id,cost_center,punch_in_time,punch_out_time,punch_apply_date,hours_worked,paycode
1377208,53410,,,2021-07-04,7.0,ON_CALL
1377208,53410,2021-07-04 14:12:00,2021-07-04 15:12:00,2021-07-04,1.0,WRK
1672200,55050,,,2021-07-04,8.0,ABSENT
1977006,51120,,,2021-07-04,8.0,ABSENT
3974506,53410,,,2021-07-04,8.0,ABSENT
4019778,31288,,,2021-07-04,8.0,ON_CALL
4024378,18048,,,2021-07-04,8.0,ABSENT
5001188,51120,,,2021-07-04,8.0,ABSENT
5005963,51100,,,2021-07-04,8.0,ON_CALL
5009770,53410,,,2021-07-04,8.0,ABSENT
5010823,53410,,,2021-07-04,8.0,ABSENT
5010836,51100,,,2021-07-04,8.0,ABSENT
5011015,51100,,,2021-07-04,8.0,ABSENT
5011018,54013,,,2021-07-04,8.0,ABSENT
5011105,51100,,,2021-07-04,8.0,ABSENT
5011110,51120,2021-07-04 6:06:00,2021-07-04 10:47:00,2021-07-04,4.7,WRK
5011110,51120,,,2021-07-04,0.6,BREAK
5011110,51120,2021-07-04 11:20:00,2021-07-04 14:06:00,2021-07-04,2.8,WRK
5011147,11151,,,2021-07-04,8.0,ABSENT
5011401,31288,,,2021-07-04,8.0,ABSENT
5011499,18048,,,2021-07-04,8.0,ABSENT
5011633,53410,,,2021-07-04,8.0,ABSENT
5012159,18048,,,2021-07-04,8.0,ABSENT
5012163,53410,,,2021-07-04,8.0,ON_CALL
5012165,51120,,,2021-07-04,3.0,CHARGE
5012165,51120,2021-07-04 6:03:00,2021-07-04 10:37:00,2021-07-04,4.6,WRK
5012165,51120,,,2021-07-04,0.8,BREAK
5012165,51120,2021-07-04 11:26:00,2021-07-04 14:03:00,2021-07-04,2.6,WRK
5012319,51100,,,2021-07-04,8.0,ABSENT
507800,31288,,,2021-07-04,8.0,ON_CALL
1377208,53410,,,2021-07-05,8.0,ABSENT
1672200,55050,,,2021-07-05,8.0,ON_CALL
1977006,51120,,,2021-07-05,1.0,CHARGE
1977006,51120,2021-07-05 6:18:00,2021-07-05 8:56:00,2021-07-05,2.6,WRK
1977006,51120,,,2021-07-05,0.6,BREAK
1977006,51120,2021-07-05 9:34:00,2021-07-05 14:18:00,2021-07-05,4.7,WRK
4024378,18048,,,2021-07-05,2.0,CHARGE
4024378,18048,2021-07-05 6:13:00,2021-07-05 11:54:00,2021-07-05,5.7,WRK
4024378,18048,,,2021-07-05,0.7,BREAK
4024378,18048,2021-07-05 12:38:00,2021-07-05 14:13:00,2021-07-05,1.6,WRK
5001188,51120,,,2021-07-05,8.0,ABSENT
5001252,54013,,,2021-07-05,8.0,ON_CALL
5005963,51100,,,2021-07-05,8.0,ON_CALL
5010823,53410,,,2021-07-05,2.0,CHARGE
5010823,53410,2021-07-05 6:05:00,2021-07-05 9:45:00,2021-07-05,3.7,WRK
5010823,53410,,,2021-07-05,0.9,BREAK
5010823,53410,2021-07-05 10:41:00,2021-07-05 14:05:00,2021-07-05,3.4,WRK
5010831,51120,2021-07-05 14:10:00,2021-07-05 16:43:00,2021-07-05,2.6,WRK
5010831,51120,,,2021-07-05,0.9,BREAK
5010831,51120,2021-07-05 17:38:00,2021-07-05 22:10:00,2021-07-05,4.5,WRK
5010836,51100,,,2021-07-05,6.0,ON_CALL
5010836,51100,2021-07-05 6:01:00,2021-07-05 8:01:00,2021-07-05,2.0,WRK
5011018,54013,2021-07-05 6:12:00,2021-07-05 8:57:00,2021-07-05,2.8,WRK
5011018,54013,,,2021-07-05,0.5,BREAK
5011018,54013,2021-07-05 9:29:00,2021-07-05 14:12:00,2021-07-05,4.7,WRK
5011060,54013,2021-07-05 14:05:00,2021-07-05 18:46:00,2021-07-05,4.7,WRK
5011060,54013,,,2021-07-05,0.6,BREAK
5011060,54013,2021-07-05 19:24:00,2021-07-05 22:05:00,2021-07-05,2.7,WRK
5011105,51100,,,2021-07-05,1.0,CHARGE
5011105,51100,2021-07-05 6:10:00,2021-07-05 9:57:00,2021-07-05,3.8,WRK
5011105,51100,,,2021-07-05,0.8,BREAK
5011105,51100,2021-07-05 10:47:00,2021-07-05 14:10:00,2021-07-05,3.4,WRK
5011110,51120,,,2021-07-05,6.0,ON_CALL
5011110,51120,2021-07-05 14:07:00,2021-07-05 16:07:00,2021-07-05,2.0,WRK
5011147,11151,,,2021-07-05,3.0,CHARGE
5011147,11151,2021-07-05 6:07:00,2021-07-05 9:37:00,2021-07-05,3.5,WRK
5011147,11151,,,2021-07-05,0.6,BREAK
5011147,11151,2021-07-05 10:14:00,2021-07-05 14:07:00,2021-07-05,3.9,WRK
5011401,31288,,,2021-07-05,5.0,ON_CALL
5011401,31288,2021-07-05 6:11:00,2021-07-05 9:11:00,2021-07-05,3.0,WRK
5011499,18048,2021-07-05 6:07:00,2021-07-05 11:55:00,2021-07-05,5.8,WRK
5011499,18048,,,2021-07-05,0.5,BREAK
5011499,18048,2021-07-05 12:25:00,2021-07-05 14:07:00,2021-07-05,1.7,WRK
5011633,53410,2021-07-05 14:02:00,2021-07-05 18:45:00,2021-07-05,4.7,WRK
5011633,53410,,,2021-07-05,0.8,BREAK
5011633,53410,2021-07-05 19:34:00,2021-07-05 22:02:00,2021-07-05,2.5,WRK
5012163,53410,,,2021-07-05,8.0,ON_CALL
5012165,51120,,,2021-07-05,8.0,ABSENT
5012319,51100,,,2021-07-05,2.0,CHARGE
5012319,51100,2021-07-05 6:13:00,2021-07-05 10:48:00,2021-07-05,4.6,WRK
5012319,51100,,,2021-07-05,0.8,BREAK
5012319,51100,2021-07-05 11:34:00,2021-07-05 14:13:00,2021-07-05,2.6,WRK
5012329,54013,,,2021-07-05,8.0,ABSENT
5014147,11151,,,2021-07-05,2.0,CHARGE
5014147,11151,2021-07-05 14:05:00,2021-07-05 17:45:00,2021-07-05,3.7,WRK
5014147,11151,,,2021-07-05,0.6,BREAK
5014147,11151,2021-07-05 18:20:00,2021-07-05 22:05:00,2021-07-05,3.8,WRK
507800,31288,,,2021-07-05,2.0,CHARGE
507800,31288,2021-07-05 6:11:00,2021-07-05 9:46:00,2021-07-05,3.6,WRK
507800,31288,,,2021-07-05,0.7,BREAK
507800,31288,2021-07-05 10:26:00,2021-07-05 14:11:00,2021-07-05,3.8,WRK
1377208,53410,,,2021-07-06,8.0,ABSENT
1672200,55050,2021-07-06 6:17:00,2021-07-06 9:55:00,2021-07-06,3.6,WRK
1672200,55050,,,2021-07-06,0.7,BREAK
1672200,55050,2021-07-06 10:34:00,2021-07-06 14:17:00,2021-07-06,3.7,WRK
1977006,51120,,,2021-07-06,6.0,ON_CALL
1977006,51120,2021-07-06 6:05:00,2021-07-06 8:05:00,2021-07-06,2.0,WRK
3974506,53410,2021-07-06 14:14:00,2021-07-06 17:00:00,2021-07-06,2.8,WRK
3974506,53410,,,2021-07-06,0.9,BREAK
3974506,53410,2021-07-06 17:52:00,2021-07-06 22:14:00,2021-07-06,4.4,WRK
4019778,31288,,,2021-07-06,8.0,ON_CALL
5001188,51120,,,2021-07-06,5.0,ON_CALL
5001188,51120,2021-07-06 14:00:00,2021-07-06 17:00:00,2021-07-06,3.0,WRK
5005963,51100,,,2021-07-06,5.0,ON_CALL
5005963,51100,2021-07-06 14:05:00,2021-07-06 17:05:00,2021-07-06,3.0,WRK
5009770,53410,,,2021-07-06,5.0,ON_CALL
5009770,53410,2021-07-06 6:05:00,2021-07-06 9:05:00,2021-07-06,3.0,WRK
5010823,53410,2021-07-06 14:10:00,2021-07-06 18:57:00,2021-07-06,4.8,WRK
5010823,53410,,,2021-07-06,0.9,BREAK
5010823,53410,2021-07-06 19:51:00,2021-07-06 22:10:00,2021-07-06,2.3,WRK
5010831,51120,,,2021-07-06,8.0,ABSENT
5011015,51100,2021-07-06 14:13:00,2021-07-06 16:43:00,2021-07-06,2.5,WRK
5011015,51100,,,2021-07-06,0.7,BREAK
5011015,51100,2021-07-06 17:22:00,2021-07-06 22:13:00,2021-07-06,4.8,WRK
5011018,54013,,,2021-07-06,1.0,CHARGE
5011018,54013,2021-07-06 14:01:00,2021-07-06 18:39:00,2021-07-06,4.6,WRK
5011018,54013,,,2021-07-06,0.7,BREAK
5011018,54013,2021-07-06 19:23:00,2021-07-06 22:01:00,2021-07-06,2.6,WRK
5011060,54013,,,2021-07-06,2.0,CHARGE
5011060,54013,2021-07-06 6:08:00,2021-07-06 10:46:00,2021-07-06,4.6,WRK
5011060,54013,,,2021-07-06,0.6,BREAK
5011060,54013,2021-07-06 11:23:00,2021-07-06 14:08:00,2021-07-06,2.8,WRK
5011105,51100,,,2021-07-06,8.0,ABSENT
5011110,51120,,,2021-07-06,7.0,ON_CALL
5011110,51120,2021-07-06 6:03:00,2021-07-06 7:03:00,2021-07-06,1.0,WRK
5011147,11151,,,2021-07-06,8.0,ABSENT
5011401,31288,,,2021-07-06,5.0,ON_CALL
5011401,31288,2021-07-06 14:12:00,2021-07-06 17:12:00,2021-07-06,3.0,WRK
5011633,53410,,,2021-07-06,7.0,ON_CALL
5011633,53410,2021-07-06 6:00:00,2021-07-06 7:00:00,2021-07-06,1.0,WRK
5012159,18048,,,2021-07-06,5.0,ON_CALL
5012159,18048,2021-07-06 14:08:00,2021-07-06 17:08:00,2021-07-06,3.0,WRK
5012163,53410,,,2021-07-06,5.0,ON_CALL
5012163,53410,2021-07-06 6:01:00,2021-07-06 9:01:00,2021-07-06,3.0,WRK
5012165,51120,2021-07-06 14:15:00,2021-07-06 19:58:00,2021-07-06,5.7,WRK
5012165,51120,,,2021-07-06,0.6,BREAK
5012165,51120,2021-07-06 20:34:00,2021-07-06 22:15:00,2021-07-06,1.7,WRK
5012319,51100,,,2021-07-06,8.0,ABSENT
5012329,54013,,,2021-07-06,7.0,ON_CALL
5012329,54013,2021-07-06 14:06:00,2021-07-06 15:06:00,2021-07-06,1.0,WRK
5014147,11151,,,2021-07-06,8.0,ABSENT
1377208,53410,,,2021-07-07,1.0,CHARGE
1377208,53410,2021-07-07 6:01:00,2021-07-07 8:40:00,2021-07-07,2.7,WRK
1377208,53410,,,2021-07-07,0.9,BREAK
1377208,53410,2021-07-07 9:35:00,2021-07-07 14:01:00,2021-07-07,4.4,WRK
1672200,55050,,,2021-07-07,8.0,ABSENT
3974506,53410,,,2021-07-07,8.0,ABSENT
4019778,31288,,,2021-07-07,8.0,ABSENT
4024378,18048,,,2021-07-07,8.0,ABSENT
5001188,51120,,,2021-07-07,1.0,CHARGE
5001188,51120,2021-07-07 14:17:00,2021-07-07 20:01:00,2021-07-07,5.7,WRK
5001188,51120,,,2021-07-07,1.0,BREAK
5001188,51120,2021-07-07 21:00:00,2021-07-07 22:17:00,2021-07-07,1.3,WRK
5001252,54013,,,2021-07-07,5.0,ON_CALL
5001252,54013,2021-07-07 6:08:00,2021-07-07 9:08:00,2021-07-07,3.0,WRK
5005963,51100,2021-07-07 6:10:00,2021-07-07 9:47:00,2021-07-07,3.6,WRK
5005963,51100,,,2021-07-07,0.8,BREAK
5005963,51100,2021-07-07 10:35:00,2021-07-07 14:10:00,2021-07-07,3.6,WRK
5009770,53410,2021-07-07 14:06:00,2021-07-07 16:50:00,2021-07-07,2.7,WRK
5009770,53410,,,2021-07-07,0.5,BREAK
5009770,53410,2021-07-07 17:22:00,2021-07-07 22:06:00,2021-07-07,4.7,WRK
5010823,53410,,,2021-07-07,5.0,ON_CALL
5010823,53410,2021-07-07 6:09:00,2021-07-07 9:09:00,2021-07-07,3.0,WRK
5010831,51120,,,2021-07-07,8.0,ABSENT
5010836,51100,,,2021-07-07,8.0,ABSENT
5011015,51100,,,2021-07-07,3.0,CHARGE
5011015,51100,2021-07-07 14:12:00,2021-07-07 17:46:00,2021-07-07,3.6,WRK
5011015,51100,,,2021-07-07,0.9,BREAK
5011015,51100,2021-07-07 18:43:00,2021-07-07 22:12:00,2021-07-07,3.5,WRK
5011018,54013,,,2021-07-07,8.0,ON_CALL
5011060,54013,,,2021-07-07,1.0,CHARGE
5011060,54013,2021-07-07 6:08:00,2021-07-07 10:48:00,2021-07-07,4.7,WRK
5011060,54013,,,2021-07-07,1.0,BREAK
5011060,54013,2021-07-07 11:47:00,2021-07-07 14:08:00,2021-07-07,2.4,WRK
5011105,51100,,,2021-07-07,3.0,CHARGE
5011105,51100,2021-07-07 14:06:00,2021-07-07 16:43:00,2021-07-07,2.6,WRK
5011105,51100,,,2021-07-07,0.8,BREAK
5011105,51100,2021-07-07 17:30:00,2021-07-07 22:06:00,2021-07-07,4.6,WRK
5011401,31288,,,2021-07-07,5.0,ON_CALL
5011401,31288,2021-07-07 6:13:00,2021-07-07 9:13:00,2021-07-07,3.0,WRK
5011499,18048,,,2021-07-07,7.0,ON_CALL
5011499,18048,2021-07-07 14:15:00,2021-07-07 15:15:00,2021-07-07,1.0,WRK
5012159,18048,,,2021-07-07,1.0,CHARGE
5012159,18048,2021-07-07 6:04:00,2021-07-07 8:46:00,2021-07-07,2.7,WRK
5012159,18048,,,2021-07-07,0.8,BREAK
5012159,18048,2021-07-07 9:36:00,2021-07-07 14:04:00,2021-07-07,4.5,WRK
5012163,53410,2021-07-07 14:05:00,2021-07-07 18:50:00,2021-07-07,4.8,WRK
5012163,53410,,,2021-07-07,0.7,BREAK
5012163,53410,2021-07-07 19:33:00,2021-07-07 22:05:00,2021-07-07,2.5,WRK
5012165,51120,,,2021-07-07,8.0,ON_CALL
5012319,51100,,,2021-07-07,8.0,ABSENT
5014147,11151,,,2021-07-07,1.0,CHARGE
5014147,11151,2021-07-07 6:00:00,2021-07-07 9:33:00,2021-07-07,3.6,WRK
5014147,11151,,,2021-07-07,0.8,BREAK
5014147,11151,2021-07-07 10:19:00,2021-07-07 14:00:00,2021-07-07,3.7,WRK
507800,31288,,,2021-07-07,3.0,CHARGE
507800,31288,2021-07-07 14:14:00,2021-07-07 16:49:00,2021-07-07,2.6,WRK
507800,31288,,,2021-07-07,0.7,BREAK
507800,31288,2021-07-07 17:30:00,2021-07-07 22:14:00,2021-07-07,4.7,WRK
1377208,53410,,,2021-07-08,6.0,ON_CALL
1377208,53410,2021-07-08 6:00:00,2021-07-08 8:00:00,2021-07-08,2.0,WRK
1672200,55050,2021-07-08 14:05:00,2021-07-08 16:43:00,2021-07-08,2.6,WRK
1672200,55050,,,2021-07-08,0.9,BREAK
1672200,55050,2021-07-08 17:35:00,2021-07-08 22:05:00,2021-07-08,4.5,WRK
1977006,51120,,,2021-07-08,8.0,ABSENT
3974506,53410,,,2021-07-08,8.0,ABSENT
4024378,18048,,,2021-07-08,6.0,ON_CALL
4024378,18048,2021-07-08 6:14:00,2021-07-08 8:14:00,2021-07-08,2.0,WRK
5001188,51120,,,2021-07-08,2.0,CHARGE
5001188,51120,2021-07-08 14:09:00,2021-07-08 16:46:00,2021-07-08,2.6,WRK
5001188,51120,,,2021-07-08,0.7,BREAK
5001188,51120,2021-07-08 17:28:00,2021-07-08 22:09:00,2021-07-08,4.7,WRK
5001252,54013,,,2021-07-08,6.0,ON_CALL
5001252,54013,2021-07-08 14:04:00,2021-07-08 16:04:00,2021-07-08,2.0,WRK
5009770,53410,,,2021-07-08,8.0,ABSENT
5010823,53410,2021-07-08 14:02:00,2021-07-08 16:50:00,2021-07-08,2.8,WRK
5010823,53410,,,2021-07-08,0.6,BREAK
5010823,53410,2021-07-08 17:27:00,2021-07-08 22:02:00,2021-07-08,4.6,WRK
5010836,51100,2021-07-08 6:15:00,2021-07-08 8:54:00,2021-07-08,2.7,WRK
5010836,51100,,,2021-07-08,0.7,BREAK
5010836,51100,2021-07-08 9:34:00,2021-07-08 14:15:00,2021-07-08,4.7,WRK
5011018,54013,,,2021-07-08,5.0,ON_CALL
5011018,54013,2021-07-08 6:19:00,2021-07-08 9:19:00,2021-07-08,3.0,WRK
5011060,54013,,,2021-07-08,8.0,ABSENT
5011110,51120,,,2021-07-08,7.0,ON_CALL
5011110,51120,2021-07-08 14:04:00,2021-07-08 15:04:00,2021-07-08,1.0,WRK
5011147,11151,,,2021-07-08,8.0,ABSENT
5011401,31288,,,2021-07-08,8.0,ABSENT
5011499,18048,,,2021-07-08,8.0,ABSENT
5011633,53410,2021-07-08 14:07:00,2021-07-08 19:38:00,2021-07-08,5.5,WRK
5011633,53410,,,2021-07-08,0.6,BREAK
5011633,53410,2021-07-08 20:13:00,2021-07-08 22:07:00,2021-07-08,1.9,WRK
5012159,18048,,,2021-07-08,1.0,CHARGE
5012159,18048,2021-07-08 14:00:00,2021-07-08 19:45:00,2021-07-08,5.8,WRK
5012159,18048,,,2021-07-08,0.7,BREAK
5012159,18048,2021-07-08 20:24:00,2021-07-08 22:00:00,2021-07-08,1.6,WRK
5012163,53410,,,2021-07-08,3.0,CHARGE
5012163,53410,2021-07-08 6:00:00,2021-07-08 10:36:00,2021-07-08,4.6,WRK
5012163,53410,,,2021-07-08,0.5,BREAK
5012163,53410,2021-07-08 11:06:00,2021-07-08 14:00:00,2021-07-08,2.9,WRK
5012165,51120,,,2021-07-08,5.0,ON_CALL
5012165,51120,2021-07-08 6:17:00,2021-07-08 9:17:00,2021-07-08,3.0,WRK
5012319,51100,,,2021-07-08,7.0,ON_CALL
5012319,51100,2021-07-08 14:01:00,2021-07-08 15:01:00,2021-07-08,1.0,WRK
5012329,54013,2021-07-08 6:13:00,2021-07-08 10:55:00,2021-07-08,4.7,WRK
5012329,54013,,,2021-07-08,0.8,BREAK
5012329,54013,2021-07-08 11:42:00,2021-07-08 14:13:00,2021-07-08,2.5,WRK
5014147,11151,,,2021-07-08,8.0,ON_CALL
507800,31288,,,2021-07-08,6.0,ON_CALL
507800,31288,2021-07-08 14:05:00,2021-07-08 16:05:00,2021-07-08,2.0,WRK
1377208,53410,,,2021-07-09,8.0,ON_CALL
1672200,55050,,,2021-07-09,3.0,CHARGE
1672200,55050,2021-07-09 6:03:00,2021-07-09 9:46:00,2021-07-09,3.7,WRK
1672200,55050,,,2021-07-09,1.0,BREAK
1672200,55050,2021-07-09 10:46:00,2021-07-09 14:03:00,2021-07-09,3.3,WRK
1977006,51120,,,2021-07-09,8.0,ABSENT
3974506,53410,,,2021-07-09,2.0,CHARGE
3974506,53410,2021-07-09 14:16:00,2021-07-09 17:04:00,2021-07-09,2.8,WRK
3974506,53410,,,2021-07-09,0.7,BREAK
3974506,53410,2021-07-09 17:45:00,2021-07-09 22:16:00,2021-07-09,4.5,WRK
4024378,18048,,,2021-07-09,8.0,ON_CALL
5001188,51120,,,2021-07-09,1.0,CHARGE
5001188,51120,2021-07-09 6:17:00,2021-07-09 9:57:00,2021-07-09,3.7,WRK
5001188,51120,,,2021-07-09,1.0,BREAK
5001188,51120,2021-07-09 10:55:00,2021-07-09 14:17:00,2021-07-09,3.4,WRK
5001252,54013,2021-07-09 14:11:00,2021-07-09 17:53:00,2021-07-09,3.7,WRK
5001252,54013,,,2021-07-09,0.9,BREAK
5001252,54013,2021-07-09 18:48:00,2021-07-09 22:11:00,2021-07-09,3.4,WRK
5009770,53410,,,2021-07-09,8.0,ABSENT
5010823,53410,,,2021-07-09,8.0,ABSENT
5010831,51120,,,2021-07-09,8.0,ABSENT
5010836,51100,,,2021-07-09,8.0,ABSENT
5011015,51100,,,2021-07-09,8.0,ABSENT
5011018,54013,,,2021-07-09,7.0,ON_CALL
5011018,54013,2021-07-09 6:12:00,2021-07-09 7:12:00,2021-07-09,1.0,WRK
5011060,54013,,,2021-07-09,8.0,ABSENT
5011147,11151,,,2021-07-09,1.0,CHARGE
5011147,11151,2021-07-09 14:04:00,2021-07-09 18:51:00,2021-07-09,4.8,WRK
5011147,11151,,,2021-07-09,0.9,BREAK
5011147,11151,2021-07-09 19:47:00,2021-07-09 22:04:00,2021-07-09,2.3,WRK
5011401,31288,,,2021-07-09,7.0,ON_CALL
5011401,31288,2021-07-09 14:02:00,2021-07-09 15:02:00,2021-07-09,1.0,WRK
5011499,18048,,,2021-07-09,8.0,ABSENT
5011633,53410,,,2021-07-09,7.0,ON_CALL
5011633,53410,2021-07-09 14:18:00,2021-07-09 15:18:00,2021-07-09,1.0,WRK
5012159,18048,2021-07-09 14:19:00,2021-07-09 18:57:00,2021-07-09,4.6,WRK
5012159,18048,,,2021-07-09,0.7,BREAK
5012159,18048,2021-07-09 19:37:00,2021-07-09 22:19:00,2021-07-09,2.7,WRK
5012163,53410,,,2021-07-09,8.0,ABSENT
5012165,51120,,,2021-07-09,8.0,ON_CALL
5012319,51100,,,2021-07-09,8.0,ABSENT
5012329,54013,2021-07-09 14:16:00,2021-07-09 20:00:00,2021-07-09,5.7,WRK
5012329,54013,,,2021-07-09,0.6,BREAK
5012329,54013,2021-07-09 20:36:00,2021-07-09 22:16:00,2021-07-09,1.7,WRK
507800,31288,2021-07-09 6:04:00,2021-07-09 9:34:00,2021-07-09,3.5,WRK
507800,31288,,,2021-07-09,0.5,BREAK
507800,31288,2021-07-09 10:04:00,2021-07-09 14:04:00,2021-07-09,4.0,WRK
1377208,53410,,,2021-07-10,8.0,ABSENT
1672200,55050,,,2021-07-10,8.0,ABSENT
1977006,51120,,,2021-07-10,8.0,ABSENT
4019778,31288,,,2021-07-10,8.0,ABSENT
4024378,18048,,,2021-07-10,8.0,ABSENT
5001188,51120,,,2021-07-10,7.0,ON_CALL
5001188,51120,2021-07-10 14:04:00,2021-07-10 15:04:00,2021-07-10,1.0,WRK
5001252,54013,,,2021-07-10,8.0,ABSENT
5005963,51100,,,2021-07-10,8.0,ABSENT
5009770,53410,2021-07-10 14:05:00,2021-07-10 19:42:00,2021-07-10,5.6,WRK
5009770,53410,,,2021-07-10,0.7,BREAK
5009770,53410,2021-07-10 20:23:00,2021-07-10 22:05:00,2021-07-10,1.7,WRK
5010823,53410,,,2021-07-10,8.0,ABSENT
5010831,51120,,,2021-07-10,8.0,ON_CALL
5010836,51100,,,2021-07-10,8.0,ABSENT
5011015,51100,,,2021-07-10,5.0,ON_CALL
5011015,51100,2021-07-10 6:08:00,2021-07-10 9:08:00,2021-07-10,3.0,WRK
5011018,54013,,,2021-07-10,8.0,ABSENT
5011060,54013,,,2021-07-10,8.0,ABSENT
5011105,51100,,,2021-07-10,6.0,ON_CALL
5011105,51100,2021-07-10 6:09:00,2021-07-10 8:09:00,2021-07-10,2.0,WRK
5011110,51120,2021-07-10 6:09:00,2021-07-10 11:39:00,2021-07-10,5.5,WRK
5011110,51120,,,2021-07-10,0.9,BREAK
5011110,51120,2021-07-10 12:35:00,2021-07-10 14:09:00,2021-07-10,1.6,WRK
5011499,18048,,,2021-07-10,6.0,ON_CALL
5011499,18048,2021-07-10 6:06:00,2021-07-10 8:06:00,2021-07-10,2.0,WRK
5011633,53410,,,2021-07-10,8.0,ON_CALL
5012159,18048,,,2021-07-10,8.0,ABSENT
5012163,53410,,,2021-07-10,3.0,CHARGE
5012163,53410,2021-07-10 6:10:00,2021-07-10 11:55:00,2021-07-10,5.8,WRK
5012163,53410,,,2021-07-10,0.9,BREAK
5012163,53410,2021-07-10 12:51:00,2021-07-10 14:10:00,2021-07-10,1.3,WRK
5012319,51100,,,2021-07-10,8.0,ABSENT
5012329,54013,,,2021-07-10,8.0,ABSENT
507800,31288,,,2021-07-10,5.0,ON_CALL
507800,31288,2021-07-10 6:16:00,2021-07-10 9:16:00,2021-07-10,3.0,WRK
1377208,53410,,,2021-07-11,7.0,ON_CALL
1377208,53410,2021-07-11 14:05:00,2021-07-11 15:05:00,2021-07-11,1.0,WRK
1672200,55050,,,2021-07-11,8.0,ABSENT
1977006,51120,,,2021-07-11,8.0,ABSENT
3974506,53410,,,2021-07-11,8.0,ABSENT
4019778,31288,,,2021-07-11,8.0,ABSENT
4024378,18048,,,2021-07-11,8.0,ABSENT
5001188,51120,,,2021-07-11,8.0,ABSENT
5001252,54013,,,2021-07-11,6.0,ON_CALL
5001252,54013,2021-07-11 6:11:00,2021-07-11 8:11:00,2021-07-11,2.0,WRK
5009770,53410,,,2021-07-11,8.0,ON_CALL
5010831,51120,,,2021-07-11,7.0,ON_CALL
5010831,51120,2021-07-11 14:02:00,2021-07-11 15:02:00,2021-07-11,1.0,WRK
5010836,51100,,,2021-07-11,8.0,ABSENT
5011015,51100,,,2021-07-11,8.0,ABSENT
5011018,54013,,,2021-07-11,8.0,ABSENT
5011105,51100,,,2021-07-11,8.0,ABSENT
5011110,51120,,,2021-07-11,8.0,ABSENT
5011147,11151,,,2021-07-11,8.0,ABSENT
5011499,18048,,,2021-07-11,2.0,CHARGE
5011499,18048,2021-07-11 14:18:00,2021-07-11 18:50:00,2021-07-11,4.5,WRK
5011499,18048,,,2021-07-11,0.6,BREAK
5011499,18048,2021-07-11 19:23:00,2021-07-11 22:18:00,2021-07-11,2.9,WRK
5011633,53410,,,2021-07-11,8.0,ABSENT
5012159,18048,,,2021-07-11,7.0,ON_CALL
5012159,18048,2021-07-11 6:12:00,2021-07-11 7:12:00,2021-07-11,1.0,WRK
5012165,51120,,,2021-07-11,3.0,CHARGE
5012165,51120,2021-07-11 6:06:00,2021-07-11 8:40:00,2021-07-11,2.6,WRK
5012165,51120,,,2021-07-11,0.5,BREAK
5012165,51120,2021-07-11 9:11:00,2021-07-11 14:06:00,2021-07-11,4.9,WRK
5012319,51100,,,2021-07-11,8.0,ABSENT
5012329,54013,,,2021-07-11,8.0,ABSENT
5014147,11151,,,2021-07-11,1.0,CHARGE
5014147,11151,2021-07-11 6:02:00,2021-07-11 11:51:00,2021-07-11,5.8,WRK
5014147,11151,,,2021-07-11,0.9,BREAK
5014147,11151,2021-07-11 12:48:00,2021-07-11 14:02:00,2021-07-11,1.2,WRK
507800,31288,,,2021-07-11,8.0,ABSENT
1377208,53410,2021-07-12 14:20:00,2021-07-12 19:55:00,2021-07-12,5.6,WRK
1377208,53410,,,2021-07-12,0.9,BREAK
1377208,53410,2021-07-12 20:51:00,2021-07-12 22:20:00,2021-07-12,1.5,WRK
1672200,55050,,,2021-07-12,1.0,CHARGE
1672200,55050,2021-07-12 14:00:00,2021-07-12 16:31:00,2021-07-12,2.5,WRK
1672200,55050,,,2021-07-12,1.0,BREAK
1672200,55050,2021-07-12 17:29:00,2021-07-12 22:00:00,2021-07-12,4.5,WRK
1977006,51120,,,2021-07-12,5.0,ON_CALL
1977006,51120,2021-07-12 14:10:00,2021-07-12 17:10:00,2021-07-12,3.0,WRK
3974506,53410,,,2021-07-12,3.0,CHARGE
3974506,53410,2021-07-12 14:03:00,2021-07-12 18:38:00,2021-07-12,4.6,WRK
3974506,53410,,,2021-07-12,0.9,BREAK
3974506,53410,2021-07-12 19:35:00,2021-07-12 22:03:00,2021-07-12,2.5,WRK
4019778,31288,,,2021-07-12,7.0,ON_CALL
4019778,31288,2021-07-12 14:01:00,2021-07-12 15:01:00,2021-07-12,1.0,WRK
5001188,51120,,,2021-07-12,8.0,ABSENT
5001252,54013,,,2021-07-12,7.0,ON_CALL
5001252,54013,2021-07-12 14:03:00,2021-07-12 15:03:00,2021-07-12,1.0,WRK
5005963,51100,,,2021-07-12,6.0,ON_CALL
5005963,51100,2021-07-12 14:19:00,2021-07-12 16:19:00,2021-07-12,2.0,WRK
5009770,53410,,,2021-07-12,7.0,ON_CALL
5009770,53410,2021-07-12 6:02:00,2021-07-12 7:02:00,2021-07-12,1.0,WRK
5010823,53410,2021-07-12 14:12:00,2021-07-12 17:53:00,2021-07-12,3.7,WRK
5010823,53410,,,2021-07-12,0.6,BREAK
5010823,53410,2021-07-12 18:28:00,2021-07-12 22:12:00,2021-07-12,3.7,WRK
5010831,51120,,,2021-07-12,6.0,ON_CALL
5010831,51120,2021-07-12 14:08:00,2021-07-12 16:08:00,2021-07-12,2.0,WRK
5011015,51100,,,2021-07-12,8.0,ABSENT
5011060,54013,2021-07-12 14:08:00,2021-07-12 16:57:00,2021-07-12,2.8,WRK
